PC1,PC2,Analyte,Concentration
-5.373501067622627,0.9055701016313114,Ace,250
-7.538829928000858,0.8900803723176596,Ace,250
-1.8548197317240562,3.825996704004014,Ace,250
-7.789592380150365,-0.1513476762416266,Ace,250
-6.324160436406482,-0.23015708639379184,Ace,250
-6.4251926463923965,1.0844098266116466,Ace,250
-2.33913656214114,3.425927656917885,Ace,250
-5.307196447650613,1.2415543388195776,Ace,250
-7.121444930405955,0.6892125386397243,Ace,250
-2.019839365409021,2.419892945787267,Ace,250
-1.5702038297505054,3.079015721274706,Ace,250
-5.333769100697598,1.2214167954226687,Ace,250
-2.202539408421056,3.0088617809325697,Ace,250
-1.6969959307888336,3.251458878832164,Ace,250
-5.939370887890689,0.38378820979909367,Ace,250
-6.953326168742034,1.0746169469290265,Ace,250
-6.987556817485977,-0.07991453677650195,Ace,250
-8.851979794305223,-2.0960228128465017,Ace,250
-5.372726603495459,1.970176685545315,Ace,250
-6.1001041959994255,0.699398255291487,Ace,250
-8.79472891873241,-2.6066098886089826,Ace,250
-3.144940059374334,0.543349828853783,Ace,250
-6.0748197922225815,-1.901854812153084,Ace,250
-6.99491147577168,0.8883835750341227,Ace,250
-1.8776324419453354,3.6647383627401116,Ace,250
-5.756686885577913,1.7990254878833438,Ace,250
-7.140387184548211,1.020229342941823,Ace,250
-5.419069971013835,1.3818261241484882,Ace,250
-1.5891890653830902,3.8568500540612494,Ace,250
-7.348288988733406,1.181186158308095,Ace,250
-2.1833995583124644,2.932762610536381,Ace,250
-7.000749944278189,1.1043456855037537,Ace,250
-5.480838849560865,1.7371016133614088,Ace,250
-7.239551343175525,-0.5547632738926289,Ace,250
-5.78002091899393,0.9212466802736623,Ace,250
-1.8126107060955263,3.3603541069059624,Ace,250
-6.755326374723659,1.4856945481455313,Ace,250
-2.0464412355825634,3.0102816023133556,Ace,250
-7.080752966780221,-0.22082881334957705,Ace,250
-2.0604525969223095,2.9227935888195304,Ace,250
-7.148189937948452,1.3195032225688488,Ace,250
-5.843345077017323,0.7136936503689073,Ace,250
-7.31737473790357,-0.030184724220630343,Ace,250
-2.3859517498444403,3.703174040502171,Ace,250
-3.147423846463904,-0.704587172021311,Ace,250
-7.255224994574153,0.8759253518120733,Ace,250
-6.4057506528094645,0.2028546555007935,Ace,250
-5.819709514332576,1.4557557658575577,Ace,250
-5.670271176092548,0.9230828067462822,Ace,250
-2.3675771358119997,2.658034749771492,Ace,250
-6.801396279970708,0.5074397060856404,Ace,250
-2.1035460137930135,3.4961342986616426,Ace,250
-5.608452974880258,1.1281800666545134,Ace,250
-6.849456760851263,0.42496051371696364,Ace,250
-6.472343027870753,1.5882188399278148,Ace,250
-5.620661815139323,0.9046415363761371,Ace,250
-2.6673014183045654,3.072612471761717,Ace,250
-6.528840903537831,0.039017045089246416,Ace,250
-7.721423204674677,0.051384208071622695,Ace,250
-7.286299318131969,1.307987976212729,Ace,250
-6.921378043935631,-0.47467199853776165,Ace,250
-8.696089276958595,-2.621541050861915,Ace,250
-5.336959886697423,1.5848913906698456,Ace,250
-7.310158608703835,0.632529084965129,Ace,250
-8.102616052338632,-2.0878090176204,Ace,250
-5.83406112697252,1.4771853393345094,Ace,250
-1.840220809766938,3.698517561370485,Ace,250
-5.978339851823174,2.4558666692606623,Ace,250
-2.3515142744136135,2.7990135412257047,Ace,250
-8.006247544989664,-0.4879116481889261,Ace,250
-5.462253806420356,1.3634900150394174,Ace,250
-7.003490549345036,1.3951020329203736,Ace,250
-7.554310417288617,0.4989685209680701,Ace,250
-6.5685405203552625,0.5718846426239299,Ace,250
-6.724097258028951,1.2938577072906234,Ace,250
-5.533849005853289,0.8559110100135854,Ace,250
-6.6042060129009625,1.8700685775925452,Ace,250
-7.235044594229137,-0.9549587482910233,Ace,250
-5.8702146723697055,1.2465226069630626,Ace,250
-7.733682894886702,-0.5272515279831191,Ace,250
-1.842307132547291,3.910480977089625,Ace,250
-6.846692287138485,0.8341928801698577,Ace,250
-7.364638895892986,0.6306504473240011,Ace,250
-7.372762732613511,0.07746454446153628,Ace,250
-1.9568288459770429,3.38789263788526,Ace,250
-2.435512646889986,3.8095803116916045,Ace,250
-6.648670109303513,1.3785721484687503,Ace,250
-5.305284792063166,1.4119251523112037,Ace,250
-3.4032164454150045,-0.4625101231563029,Ace,250
-2.2744202265726425,1.195839285822804,Ace,250
-6.3235933391406345,-1.0247719953576064,Ace,250
-2.452743110863472,2.4526252894634544,Ace,250
-2.29354017172199,2.175340844632938,Ace,250
-7.087112357250869,1.0576541810080116,Ace,250
-1.8657516750237486,1.395186485859501,Ace,250
-7.625331418011706,-0.6827521968447954,Ace,250
-7.137042362591411,0.35349650018532763,Ace,250
-6.213467142032226,1.09523214333276,Ace,250
-2.3985598826828625,2.6464762015296905,Ace,250
-6.488705929950807,0.1187585395074926,Ace,250
-8.247993114738724,-1.6499744989880605,Ace,250
-2.0542389708726496,3.8106708591932517,Ace,250
-6.935003889836716,0.5389461563195628,Ace,250
-8.538512913953184,-2.404932581037355,Ace,250
-6.423135202937832,0.302958497192809,Ace,250
-5.661491044823525,1.0293439060330734,Ace,250
-5.280208958357237,1.188852185179882,Ace,250
-7.361578085281506,0.7380793548158664,Ace,250
-6.96887333971697,-1.4592904977024754,Ace,250
-6.3098874874544135,1.1482021673275389,Ace,250
-2.1901518257588344,3.687132621049402,Ace,250
-5.032316416218497,1.8464727286313858,Ace,250
-6.916236664289356,0.913468898047352,Ace,250
-7.16669665621407,-0.11375779439239331,Ace,250
-6.574058078871499,-0.164576469433106,Ace,250
-2.2712354272531785,3.8269231215651196,Ace,250
-5.617568862207049,1.644095125014701,Ace,250
-2.777158399245892,2.422493030555353,Ace,250
-6.833861764240951,-1.2337712097768154,Ace,250
-6.367062543660925,1.2648326897923186,Ace,250
-6.7989310116726545,0.4039175876620602,Ace,250
-5.5615980577600865,2.246545446246076,Ace,250
-7.347421043701502,0.6352197699710116,Ace,250
-8.589093685013754,-2.2455530118106606,Ace,250
-6.118196247468136,1.1571677420838808,Ace,250
-7.8367659197096415,-2.8114722471571008,Ace,250
-1.7254787399904006,0.8455735307485526,Ace,250
-5.722011838519283,2.0544864449176607,Ace,250
-7.610435634422323,0.6753670104258891,Ace,250
-6.783142278174775,-1.4423748578346367,Ace,250
-5.101175103176163,-0.19086494678395383,Ace,250
-5.4761041506045744,2.2020254608449594,Ace,250
-6.666874885262596,0.984051862925897,Ace,250
-4.630536654561028,1.3201379208465518,Ace,250
-7.642817240356461,0.5997499058187783,Ace,250
-6.567033802468178,-0.2787622646796972,Ace,250
-7.161484778219154,1.1642745076895,Ace,250
-5.8199272622812135,0.5587044127504193,Ace,250
-6.870224462501362,0.7634591524169618,Ace,250
-6.930683023904853,1.0187410872819394,Ace,250
-4.8943143266067715,0.8584858628121141,Ace,250
-2.9609243746175293,2.520514491565481,Ace,250
-6.924322721199655,0.777307600935643,Ace,250
-5.368642826260622,1.9130988966011673,Ace,250
-5.540210537452918,2.4486353780168093,Ace,250
-1.7753763593225007,3.5826222206650993,Ace,250
-6.803366799922525,1.1171479844996028,Ace,250
-2.4861174307858818,3.9079505693322023,Ace,250
-7.9991140388697115,-2.679838602562569,Ace,250
-6.81388102216509,1.0890888538690247,Ace,250
-1.8678695342672254,3.6232260709527058,Ace,250
-5.657505078554527,1.092578751254739,Ace,250
-1.4750414214370848,3.6547733865556484,Ace,250
-6.332340888732919,1.0112808234134514,Ace,250
-7.259805611512221,-0.4576535222220901,Ace,250
-5.516336915466072,1.2667578162852475,Ace,250
-7.779819551056047,-0.17105793425670424,Ace,250
-5.607358201530186,1.0678817120296245,Ace,250
-5.259820684795901,1.6684049609713743,Ace,250
-6.278755533614038,1.2771804876351363,Ace,250
-7.2533100687628504,-0.15815914175421675,Ace,250
-2.14764547018882,3.746464603750022,Ace,250
-6.520657044576808,1.2262776450519324,Ace,250
-6.633980369121131,-1.7526937680401011,Ace,250
-2.247754796810184,3.5437221451141614,Ace,250
-6.174070026174039,-2.3833575244368532,Ace,250
-2.067193798708904,4.357933870474525,Ace,250
-5.5612885183397305,1.1131393850836826,Ace,250
-5.528519861559344,2.2373999230963637,Ace,250
-2.441981909830855,2.9684357011035587,Ace,250
-8.698767494217277,-2.4322877048602614,Ace,250
-5.631726776814142,1.0147621374880549,Ace,250
-1.8847855942559002,4.400882573167937,Ace,250
-3.031810640809163,-0.30787210024164047,Ace,250
-6.872737055259556,-1.0796756603841402,Ace,250
-6.927570020608979,0.4438737583921881,Ace,250
-7.451554326334712,0.4047140577747994,Ace,250
-7.666228945219627,0.19275305590370273,Ace,250
-7.16919264887448,0.05321623134550535,Ace,250
-7.4954538200073895,0.00689904829232546,Ace,250
-6.29300863456443,-0.31806639097145073,Ace,250
-6.846801124896295,0.774534975311826,Ace,250
-8.056712800502243,-2.2603429401739055,Ace,250
-2.2461466844255553,2.3982323135098795,Ace,250
-6.8529276465019855,1.1544836798832456,Ace,250
-7.31793064805543,-0.45437942759967864,Ace,250
-7.269023060324842,0.5486055606973252,Ace,250
-2.2335942899150023,2.795519952373553,Ace,250
-8.69428205567646,-2.87165279649469,Ace,250
-1.3043907709874527,3.1289526062874877,Ace,250
-2.305283966532222,3.4828513372313896,Ace,250
-2.2878034274163626,2.8977462872976982,Ace,250
-1.8853842718650737,4.307249749237926,Ace,250
-6.722335976534206,-1.0303879787092827,Ace,250
-5.639544149663736,1.627946808733907,Ace,250
-1.613542780843375,3.087227872101101,Ace,250
-6.407239327363339,1.1406444761556882,Ace,250
-2.4408365904296434,2.580269723736019,Ace,250
-2.5559226332166345,2.771699403504414,Ace,250
-6.019453018074964,1.0742955786023458,Ace,250
-2.945764458758706,3.0647650734803484,Ace,250
-7.291689752157337,1.375773399906695,Ace,250
-6.701879854644062,-0.8433800537955873,Ace,250
-2.093928659827952,3.353268777058741,Ace,250
-7.217761820370134,1.4853820347940676,Ace,250
-2.079853567344306,3.6842091319823904,Ace,250
-5.532306327228287,2.3475083826704495,Ace,250
-6.495274302999405,1.1849110022453493,Ace,250
-6.455498445886228,0.941962061601699,Ace,250
-8.20498056927048,-1.7117824018655892,Ace,250
-5.732013136470078,0.6136792454405704,Ace,250
-5.744587387040994,0.6420457429635578,Ace,250
-5.665813714851103,1.2147303630150414,Ace,250
-5.2179165125578955,1.7791267879437562,Ace,250
-6.786138953057258,-0.0644495844192079,Ace,250
-5.518500034099899,0.8942258721463716,Ace,250
-5.219836066975837,0.9840953760969686,Ace,250
-5.196614859513135,1.0616824652294978,Ace,250
-2.935680213913311,5.111616879460456,Ace,350
-3.3985707775538843,4.292993659280301,Ace,350
-3.1469518651227655,4.517635977087284,Ace,350
-3.495954339905417,4.271620741910212,Ace,350
-2.89987839009424,4.724787438430267,Ace,350
-3.2057801399037578,4.065914232270394,Ace,350
-3.1105811568570267,4.709624351062368,Ace,350
-3.63408555907626,4.31318431424906,Ace,350
-3.408665766146475,4.965297976634021,Ace,350
-3.2822541688904785,4.409485681962352,Ace,350
-3.439222437897558,3.885035412765369,Ace,350
-2.876700507586183,5.072857883629332,Ace,350
-3.5435290153183714,4.561693448478538,Ace,350
-3.5312276599307095,4.445179826241576,Ace,350
-3.112450852652602,4.281166979795733,Ace,350
-3.4343584930497566,4.153267830486387,Ace,350
-3.2370977797132405,4.850733036971199,Ace,350
-3.465675158671432,4.400482634968945,Ace,350
-3.493735058370868,4.886758164401771,Ace,350
-3.3656154573471557,3.9631575969276938,Ace,350
-3.210456095150732,4.759219034217729,Ace,350
-3.4509510694329046,5.363036045935356,Ace,350
-3.5340086708921774,4.465597468798119,Ace,350
-3.398159826156301,4.804465341526601,Ace,350
-3.38910512551655,4.67940502886716,Ace,350
-3.2330040601077252,4.583271342442853,Ace,350
-3.47538197891788,4.260945474661954,Ace,350
-3.0274877174463173,4.645241136941118,Ace,350
-3.4879965921897584,4.5591649847695415,Ace,350
-3.291648238248084,4.689140917603028,Ace,350
-2.7882278103900537,4.745640233861192,Ace,350
-3.4353441666335227,5.53698381116096,Ace,350
-2.873765079413224,4.544645733500321,Ace,350
-3.4508490848411686,4.313647535962797,Ace,350
-3.1822015580786123,4.238197567960514,Ace,350
-3.701213902815062,5.119077273254224,Ace,350
-3.450235221439015,5.482855310852704,Ace,350
-3.2154389839075037,4.35924097026019,Ace,350
-3.0054882164203782,5.512924610070819,Ace,350
-3.2945734266741025,4.918037705683146,Ace,350
-3.4589193185603317,4.226015611032622,Ace,350
-3.4044266893037727,4.213233083430179,Ace,350
-3.167991599748852,4.531413162619899,Ace,350
-3.203160234281446,4.482528024446646,Ace,350
-3.5136351339530734,4.433771288796896,Ace,350
-3.4794427980388325,4.341941898818234,Ace,350
-3.5799426550705604,4.228795489459287,Ace,350
-3.31198725201564,4.441099683286504,Ace,350
-3.3301246880775794,4.339966296277357,Ace,350
-3.3500353560210376,4.580924843526972,Ace,350
-3.1805143037672767,4.792801107200898,Ace,350
-3.1284535359590757,4.620774170718219,Ace,350
-3.1754127852902503,4.755375371094091,Ace,350
-3.2054537310231743,5.026559542263717,Ace,350
-3.4397798968127504,5.787536965287723,Ace,350
-3.5529185135671266,4.939242739393666,Ace,350
-3.5297420798832646,4.53694692411119,Ace,350
-3.6417808095111246,4.657310192326847,Ace,350
-3.231411194415994,4.120808896751647,Ace,350
-3.2120659193459637,4.247999090323377,Ace,350
-2.681394714816656,5.151656721780762,Ace,350
-3.2368319921000794,5.810513175544555,Ace,350
-2.871762696891809,4.851239694985313,Ace,350
-2.9194362397784728,5.1428578155951215,Ace,350
-3.1323951139929473,5.020173474640261,Ace,350
-3.429107639928036,5.290088040683246,Ace,350
-3.4441833275353173,4.092392375242449,Ace,350
-3.295783340095513,4.9496377127281725,Ace,350
-2.8129202078053392,5.356513100796288,Ace,350
-3.521592237846463,5.430080773868502,Ace,350
-3.675222552673229,4.545452860027277,Ace,350
-3.1808663876919425,4.909286615074819,Ace,350
-3.119613373954426,5.668756639620929,Ace,350
-3.3569243308434844,3.9443188175066517,Ace,350
-3.341825671748651,4.502619994195953,Ace,350
-3.3563034272611554,3.9011294080135155,Ace,350
-3.3061112915554096,4.893289691138557,Ace,350
-3.4551873569316207,4.357715498700825,Ace,350
-3.4964354264117263,4.415655087358246,Ace,350
-3.083459321744853,4.601848498003477,Ace,350
-3.34734211701398,4.389375554406712,Ace,350
-3.426641011236539,4.880085651785993,Ace,350
-3.2554155573515695,4.323415324583394,Ace,350
-3.2314482785233634,4.380742424298186,Ace,350
-3.336475205183029,4.339237221712864,Ace,350
-3.317434242728642,4.243588309148862,Ace,350
-3.1737830142040737,4.365984364833295,Ace,350
-3.6420309083096605,4.219056509163375,Ace,350
-3.5342285338380917,4.303974431280919,Ace,350
-2.934523685865114,4.650525597763634,Ace,350
-3.206989201526026,5.0134152794695375,Ace,350
-3.4469567917844874,4.33262062926806,Ace,350
-3.0205062281106314,4.857637886094306,Ace,350
-3.572953439146949,4.570048831773487,Ace,350
-3.134469763649426,5.407060805792522,Ace,350
-3.4713872031574784,5.412272114941015,Ace,350
-3.2574296888436796,4.401174181558359,Ace,350
-3.3986139563598203,4.172567925843175,Ace,350
-3.468000198069177,4.251872451512487,Ace,350
-3.4337994790536186,5.11083466631708,Ace,350
-3.40380592455572,4.396660723941897,Ace,350
-3.3845008917154282,4.289499091588533,Ace,350
-3.438139246712757,4.379995500386583,Ace,350
-3.1545870049531604,4.5125975585283715,Ace,350
-2.867553264872277,5.068580783058181,Ace,350
-3.5776160189638984,4.830089579492332,Ace,350
-3.038523253717164,4.827121496764796,Ace,350
-3.042821087983395,4.5714877586240075,Ace,350
-2.805879147457575,5.2424142286127875,Ace,350
-3.504194320289533,4.3683767165670115,Ace,350
-3.4209789488588056,4.3456724899338965,Ace,350
-3.1519343888586935,4.799853545615587,Ace,350
-3.087874478600151,5.131347672595437,Ace,350
-3.1212999087845565,4.88560063332511,Ace,350
-3.1178314359480215,4.732818297397396,Ace,350
-3.3330913763561973,4.060750229057264,Ace,350
-2.912379539360926,4.9824921882935485,Ace,350
-3.4698178296138837,4.436332328242436,Ace,350
-3.189230715151481,4.203789239100653,Ace,350
-3.2587814470566547,4.60112015029112,Ace,350
-3.4960958219624163,4.987862354940091,Ace,350
-3.367914564847798,4.530187555421234,Ace,350
-3.5859371198666823,4.915197313912655,Ace,350
-3.5127712274245497,4.269235409468161,Ace,350
-3.533371222864975,4.48300522940017,Ace,350
-2.9304716378497777,4.868941305587731,Ace,350
-3.5655418114534765,4.165110236241784,Ace,350
-3.186863844936163,4.264800842822179,Ace,350
-3.4090016486172527,4.324560703575212,Ace,350
-3.1303440709961343,3.9438269338410255,Ace,350
-3.0392073292292188,4.992515173935079,Ace,350
-3.1902425378634636,4.107750857784064,Ace,350
-3.4182529411248037,4.4801584097110485,Ace,350
-3.4423234287308606,4.38333965196491,Ace,350
-3.141732795721706,4.779306125117346,Ace,350
-3.152035206967211,4.792147023418458,Ace,350
-3.432950740574529,4.99118850675808,Ace,350
-3.4556064852173978,5.572985689693828,Ace,350
-3.346367975866258,4.203290911273083,Ace,350
-3.2791711771335104,4.2599976646371065,Ace,350
-3.153009758541588,4.927240868044269,Ace,350
-2.8192943943965894,5.0157943995974446,Ace,350
-2.9306519724648616,5.715263489205073,Ace,350
-3.235648499030521,4.070574887642421,Ace,350
-3.204080024977634,4.35594766008429,Ace,350
-3.154834388262807,4.571285658113579,Ace,350
-3.496041331099906,4.292733417799081,Ace,350
-3.5370823621699894,5.022445937847204,Ace,350
-3.001824852254652,4.730832135620581,Ace,350
-3.0739909522401923,4.2455878715219235,Ace,350
-3.3725157562039594,4.216971122781985,Ace,350
-3.1016229745714603,4.533357110113942,Ace,350
-3.396513756357169,5.212034030102197,Ace,350
-3.3548783604230232,4.5866307617373465,Ace,350
-3.1372140553968966,5.030247472030236,Ace,350
-3.41629400445839,4.345068194739833,Ace,350
-3.4127210202152796,4.182491443158117,Ace,350
-3.3352471098709384,5.1257483507540815,Ace,350
-3.324362342362491,5.171569359576438,Ace,350
-3.6596296394170063,4.701128764595737,Ace,350
-3.2473028533957207,4.757005592107291,Ace,350
-3.22395550462758,4.467461340792889,Ace,350
-3.4395636008999295,4.13586924412499,Ace,350
-3.5584866688449255,4.462551602198287,Ace,350
-3.0607793667866727,4.7438041737156045,Ace,350
-3.4550361694666947,4.499962200158523,Ace,350
-3.228155946945477,4.338496023503053,Ace,350
-3.3032574245826476,4.8063499590077345,Ace,350
-3.438732079185599,5.557145959659529,Ace,350
-3.3928722460638197,4.177093229316531,Ace,350
-3.48598258590536,4.586693188232607,Ace,350
-3.1378805228160593,4.787122598648306,Ace,350
-3.3656005745596147,4.468458748964892,Ace,350
-3.3307319381431064,4.267321475226144,Ace,350
-3.023191308388638,4.389033248369733,Ace,350
-3.279015407237127,4.715295068071372,Ace,350
-2.9545403572139834,5.400722193199675,Ace,350
-3.140709189419758,4.650120924123472,Ace,350
-3.3059638092134525,4.213318808069955,Ace,350
-3.1838380417798193,4.266143100610641,Ace,350
-3.442015126986729,4.331217459525417,Ace,350
-3.570250788840438,3.9619340921866915,Ace,350
-3.241179239640573,4.937963779872067,Ace,350
-3.413162992765941,5.171012686714091,Ace,350
-3.0561546378517037,4.924524965848327,Ace,350
-3.5106217857009945,4.536983783379307,Ace,350
-3.183112459529119,4.699332459650506,Ace,350
-3.2143407628594214,4.208067647685144,Ace,350
-2.921231012842929,4.5748179988898645,Ace,350
-3.4980590607688025,4.218751545480313,Ace,350
-3.3275746539536524,4.242356725693078,Ace,350
-3.317783111973681,4.394289407596384,Ace,350
-3.1484188107667612,4.442509463861967,Ace,350
-3.0428580860393137,5.131886508100198,Ace,350
-2.9046931439922723,4.618388779599904,Ace,350
-3.0218780939743533,4.293251609620375,Ace,350
-3.3509692998334604,4.44777698757326,Ace,350
-3.2641391005817053,4.308165702585136,Ace,350
-3.4533309721522985,4.445506055319674,Ace,350
-3.3950862258489143,4.40371700605607,Ace,350
-3.0282188162224504,4.518608728538913,Ace,350
-3.4794215982306986,4.1020268889811256,Ace,350
-2.8584301073713614,5.201186784330158,Ace,350
-3.498620818112783,4.631987584245051,Ace,350
-3.04969300919994,4.937072758464755,Ace,350
-3.4909118040333627,4.578264913869292,Ace,350
-3.271242321078759,4.220391741296403,Ace,350
-3.2565042559598125,4.445147673610817,Ace,350
-3.0783115980331077,4.808651413574626,Ace,350
-3.4308470515898986,4.604742778229928,Ace,350
-3.331867230852524,3.916069660115223,Ace,350
-3.2235651083638706,4.657985086063393,Ace,350
-3.2420292348986184,4.321638354949341,Ace,350
-3.1625998539256575,4.295135548957592,Ace,350
-2.968535685389431,5.202061358841648,Ace,350
-3.233318627555825,4.513753672076918,Ace,350
-3.4607381272880646,4.215669139549725,Ace,350
-3.512688507072105,4.560079306021795,Ace,350
-3.360823701493992,4.61916684454321,Ace,350
-3.2047045199268567,4.729382882638241,Ace,350
-3.399108509949891,4.020775177558397,Ace,350
-3.1262412679333123,4.185862122034093,Ace,350
-3.2130827736111587,4.204507014218805,Ace,350
-3.2371947227407123,5.609194538366992,Ace,350
-3.312018187301625,5.51746297016984,Ace,350
-3.546084065939184,4.557361432814954,Ace,350
-3.4490575434451447,4.485292946055232,Ace,350
-3.32412668870765,4.374070465206513,Ace,350
-3.6342184266846287,5.271511098444499,Ace,350
-2.957401755233116,5.4450947666957195,Ace,350
-3.3635571730491574,5.532211709098057,Ace,350
-3.4244168144056335,5.9086099782170365,Ace,350
-3.6135412351931144,5.225635623821349,Ace,350
-3.4061683279947066,4.476005940904416,Ace,350
-3.4097921889008593,4.318636800873815,Ace,350
-3.1863825030508965,4.90389694200123,Ace,350
-3.2844252432623806,4.560533483895256,Ace,350
-3.4645192298228307,4.379231298873435,Ace,350
-3.1938005279330723,4.947351950814612,Ace,350
-3.2602221032501135,4.643099958247532,Ace,350
-3.2029424759537073,5.84382587684194,Ace,350
-3.384699794957858,4.362185873463305,Ace,350
-3.044324382631539,4.681396611364644,Ace,350
-3.479183068771005,5.314877265142046,Ace,350
-3.4675952498527964,4.4726680546905015,Ace,350
-3.23061588342502,4.001911949849726,Ace,350
-3.3808655476034026,4.020540088962678,Ace,350
-3.4960759506033066,5.08673316352014,Ace,350
-3.2815155362564026,4.554523407826322,Ace,350
-3.362763881670417,4.26910907241197,Ace,350
-3.5180878358854772,4.922035340703138,Ace,350
-2.8349664528618823,5.083964202877837,Ace,350
-3.120577577168822,4.431744168213523,Ace,350
-3.507401085124526,4.302741782251319,Ace,350
-3.2898945100627994,5.06798368699951,Ace,350
-3.3258266753801897,5.063405208586671,Ace,350
-3.2016334127458297,4.700100936438705,Ace,350
-3.3435656857002343,4.275653801142585,Ace,350
-3.436525626514527,4.354544091436637,Ace,350
-3.541307977146462,4.708773570162066,Ace,350
-6.992101175954549,1.7720094620460731,Ace,450
-6.889243733597368,2.5616000554299907,Ace,450
-6.710584713432176,2.6368954851642092,Ace,450
-6.2613104870338585,1.4260082651354908,Ace,450
-7.085159393732293,1.4515564985557594,Ace,450
-6.9242072640296115,1.0497878571518058,Ace,450
-7.042972566085325,1.3698876515033227,Ace,450
-6.9672520121700945,1.6859563075166344,Ace,450
-7.734829116477334,0.39973486228075483,Ace,450
-6.750406056236391,2.312810667027266,Ace,450
-6.436524199670954,1.0232924475906824,Ace,450
-6.821776484233581,2.0025324894301884,Ace,450
-7.088971482341551,1.886624033145817,Ace,450
-6.773311598427805,1.4038648985858098,Ace,450
-7.676881779775227,0.34868297793491543,Ace,450
-7.589158209268783,0.16909535250190189,Ace,450
-6.81902405208807,1.6555902309084418,Ace,450
-6.900103234530672,1.4764128327521284,Ace,450
-7.657744838934644,0.10899115587189101,Ace,450
-6.215335906865141,1.8638296527198248,Ace,450
-6.466646424838436,1.3216528876816458,Ace,450
-7.209092891553452,2.343978877400521,Ace,450
-6.859512769700979,2.1570193006097345,Ace,450
-6.829316580568152,1.7911923554785387,Ace,450
-7.743726696580495,0.3754584755087196,Ace,450
-6.8786395746579405,1.1951815977121125,Ace,450
-7.090407676626436,1.3057488207313153,Ace,450
-7.016251018557725,1.5770328449244202,Ace,450
-6.386978221524178,1.8667229778436747,Ace,450
-6.676068321633565,1.516542477717704,Ace,450
-6.832391471913221,1.8087686850201736,Ace,450
-7.820888458791105,-0.01103132583477695,Ace,450
-6.238665657641809,1.455729983558216,Ace,450
-6.714096750751455,1.3905896641051827,Ace,450
-6.741619931959345,2.175929410761057,Ace,450
-7.597235200506194,0.2051736819434904,Ace,450
-6.443495027918326,1.128968228244272,Ace,450
-7.044994012800882,3.0625691926562695,Ace,450
-7.171195868971764,1.8300229272499173,Ace,450
-6.809718727397158,1.2850976988934626,Ace,450
-6.539292460951563,1.9546659726031992,Ace,450
-7.2235986768932685,0.7845135817343891,Ace,450
-7.264401356756155,0.48028052854217496,Ace,450
-6.717460561254297,2.1432981332108803,Ace,450
-7.538036937828165,1.8559311872984736,Ace,450
-7.423257520002814,0.04324718597534094,Ace,450
-6.964286036615415,1.7942523978648026,Ace,450
-7.157248587505361,1.4817181283923055,Ace,450
-7.2137624194178995,1.0274845994750974,Ace,450
-7.030501186833114,3.078413563453914,Ace,450
-6.823492704285538,2.427122903597917,Ace,450
-6.942110867131783,0.534007130821716,Ace,450
-7.055381306296516,1.128394112677828,Ace,450
-7.64384142932348,0.305668977962374,Ace,450
-6.299216730180069,2.1452917575442916,Ace,450
-7.155015128445132,0.5320615734587832,Ace,450
-6.987009075994177,0.9935201883133651,Ace,450
-6.809334078673819,1.5536850841717715,Ace,450
-6.774146804994983,1.5244503164775507,Ace,450
-6.954300633025134,2.0904577953081454,Ace,450
-5.923645449030861,1.960861673374792,Ace,450
-7.016228742170886,1.3418083090544313,Ace,450
-6.6678497812174236,1.5643256846953335,Ace,450
